"","ANO_BO","month","day_of_week","Period2","case_count","y","year","mes","dia","predict"
"916",2018,"mai","terça","day_am",62,4.12713438504509,2,5,3,3.7976852918854
"917",2018,"mai","terça","day_pm",55,4.00733318523247,2,5,3,3.89865564488299
"918",2018,"mai","terça","pre_night",22,3.09104245335832,2,5,3,3.24246910624499
"919",2018,"mai","terça","night",68,4.21950770517611,2,5,3,3.77563114235951
"920",2018,"mai","terça","night_pm",140,4.9416424226093,2,5,3,4.71164662369898
"921",2018,"mai","quarta","night_am",26,3.25809653802148,2,5,4,3.40670357400195
"922",2018,"mai","quarta","pre_morning",21,3.04452243772342,2,5,4,2.95352062107111
"923",2018,"mai","quarta","morning",29,3.36729582998647,2,5,4,3.14770547609304
"924",2018,"mai","quarta","day_am",75,4.31748811353631,2,5,4,3.82514076237101
"925",2018,"mai","quarta","day_pm",65,4.17438726989564,2,5,4,3.9261111153686
"926",2018,"mai","quarta","pre_night",23,3.13549421592915,2,5,4,3.2699245767306
"927",2018,"mai","quarta","night",76,4.33073334028633,2,5,4,3.80308661284513
"928",2018,"mai","quarta","night_pm",183,5.20948615284142,2,5,4,4.73910209418459
"929",2018,"mai","quinta","night_am",36,3.58351893845611,2,5,5,3.43415904448756
"930",2018,"mai","quinta","pre_morning",15,2.70805020110221,2,5,5,2.98097609155672
"931",2018,"mai","quinta","morning",27,3.29583686600433,2,5,5,3.17516094657866
"932",2018,"mai","quinta","day_am",92,4.52178857704904,2,5,5,3.85259623285662
"933",2018,"mai","quinta","day_pm",64,4.15888308335967,2,5,5,3.95356658585421
"934",2018,"mai","quinta","pre_night",26,3.25809653802148,2,5,5,3.29738004721621
"935",2018,"mai","quinta","night",72,4.27666611901606,2,5,5,3.83054208333074
"936",2018,"mai","quinta","night_pm",146,4.98360662170834,2,5,5,4.7665575646702
"937",2018,"mai","sexta","night_am",46,3.8286413964891,2,5,6,3.46161451497317
"938",2018,"mai","sexta","pre_morning",16,2.77258872223978,2,5,6,3.00843156204233
"939",2018,"mai","sexta","morning",20,2.99573227355399,2,5,6,3.20261641706427
"940",2018,"mai","sexta","day_am",58,4.06044301054642,2,5,6,3.88005170334224
"941",2018,"mai","sexta","day_pm",36,3.58351893845611,2,5,6,3.98102205633983
"942",2018,"mai","sexta","pre_night",32,3.46573590279973,2,5,6,3.32483551770183
"943",2018,"mai","sexta","night",58,4.06044301054642,2,5,6,3.85799755381635
"944",2018,"mai","sexta","night_pm",169,5.12989871492307,2,5,6,4.79401303515581
"945",2018,"mai","sábado","night_am",74,4.30406509320417,2,5,7,3.48906998545879
"946",2018,"mai","sábado","pre_morning",33,3.49650756146648,2,5,7,3.03588703252794
"947",2018,"mai","sábado","morning",41,3.71357206670431,2,5,7,3.23007188754988
"948",2018,"mai","sábado","day_am",27,3.29583686600433,2,5,7,3.90750717382785
"949",2018,"mai","sábado","day_pm",44,3.78418963391826,2,5,7,4.00847752682544
"950",2018,"mai","sábado","pre_night",21,3.04452243772342,2,5,7,3.35229098818744
"951",2018,"mai","sábado","night",55,4.00733318523247,2,5,7,3.88545302430196
"952",2018,"mai","sábado","night_pm",125,4.8283137373023,2,5,7,4.82146850564142
"953",2018,"jun","domingo","night_am",44,3.78418963391826,2,6,1,3.32943237104385
"954",2018,"jun","domingo","pre_morning",28,3.3322045101752,2,6,1,2.87624941811301
"955",2018,"jun","domingo","morning",28,3.3322045101752,2,6,1,3.07043427313494
"956",2018,"jun","domingo","day_am",27,3.29583686600433,2,6,1,3.74786955941291
"957",2018,"jun","domingo","day_pm",41,3.71357206670431,2,6,1,3.8488399124105
"958",2018,"jun","domingo","pre_night",39,3.66356164612965,2,6,1,3.1926533737725
"959",2018,"jun","domingo","night",55,4.00733318523247,2,6,1,3.72581540988702
"960",2018,"jun","domingo","night_pm",72,4.27666611901606,2,6,1,4.66183089122649
"961",2018,"jun","segunda","night_am",14,2.63905732961526,2,6,2,3.35688784152946
"962",2018,"jun","segunda","pre_morning",37,3.61091791264422,2,6,2,2.90370488859862
"963",2018,"jun","segunda","morning",11,2.39789527279837,2,6,2,3.09788974362055
"964",2018,"jun","segunda","day_am",41,3.71357206670431,2,6,2,3.77532502989852
"965",2018,"jun","segunda","day_pm",26,3.25809653802148,2,6,2,3.87629538289611
"966",2018,"jun","segunda","pre_night",21,3.04452243772342,2,6,2,3.22010884425811
"967",2018,"jun","segunda","night",50,3.91202300542815,2,6,2,3.75327088037263
"968",2018,"jun","segunda","night_pm",101,4.61512051684126,2,6,2,4.6892863617121
"969",2018,"jun","terça","night_am",18,2.89037175789616,2,6,3,3.38434331201507
"970",2018,"jun","terça","pre_morning",13,2.56494935746154,2,6,3,2.93116035908423
"971",2018,"jun","terça","morning",34,3.52636052461616,2,6,3,3.12534521410616
"972",2018,"jun","terça","day_am",45,3.80666248977032,2,6,3,3.80278050038413
"973",2018,"jun","terça","day_pm",46,3.8286413964891,2,6,3,3.90375085338172
"974",2018,"jun","terça","pre_night",22,3.09104245335832,2,6,3,3.24756431474372
"975",2018,"jun","terça","night",51,3.93182563272433,2,6,3,3.78072635085825
"976",2018,"jun","terça","night_pm",115,4.74493212836325,2,6,3,4.71674183219771
"977",2018,"jun","quarta","night_am",21,3.04452243772342,2,6,4,3.41179878250068
"978",2018,"jun","quarta","pre_morning",21,3.04452243772342,2,6,4,2.95861582956984
"979",2018,"jun","quarta","morning",37,3.61091791264422,2,6,4,3.15280068459178
"980",2018,"jun","quarta","day_am",57,4.04305126783455,2,6,4,3.83023597086975
"981",2018,"jun","quarta","day_pm",68,4.21950770517611,2,6,4,3.93120632386734
"982",2018,"jun","quarta","pre_night",33,3.49650756146648,2,6,4,3.27501978522934
"983",2018,"jun","quarta","night",79,4.36944785246702,2,6,4,3.80818182134386
"984",2018,"jun","quarta","night_pm",116,4.75359019110636,2,6,4,4.74419730268332
"985",2018,"jun","quinta","night_am",21,3.04452243772342,2,6,5,3.4392542529863
"986",2018,"jun","quinta","pre_morning",14,2.63905732961526,2,6,5,2.98607130005545
"987",2018,"jun","quinta","morning",22,3.09104245335832,2,6,5,3.18025615507739
"988",2018,"jun","quinta","day_am",49,3.89182029811063,2,6,5,3.85769144135536
"989",2018,"jun","quinta","day_pm",48,3.87120101090789,2,6,5,3.95866179435295
"990",2018,"jun","quinta","pre_night",22,3.09104245335832,2,6,5,3.30247525571495
"991",2018,"jun","quinta","night",56,4.02535169073515,2,6,5,3.83563729182947
"992",2018,"jun","quinta","night_pm",118,4.77068462446567,2,6,5,4.77165277316893
"993",2018,"jun","sexta","night_am",35,3.55534806148941,2,6,6,3.46670972347191
"994",2018,"jun","sexta","pre_morning",23,3.13549421592915,2,6,6,3.01352677054106
"995",2018,"jun","sexta","morning",51,3.93182563272433,2,6,6,3.207711625563
"996",2018,"jun","sexta","day_am",62,4.12713438504509,2,6,6,3.88514691184097
"997",2018,"jun","sexta","day_pm",65,4.17438726989564,2,6,6,3.98611726483856
"998",2018,"jun","sexta","pre_night",37,3.61091791264422,2,6,6,3.32993072620056
"999",2018,"jun","sexta","night",104,4.64439089914137,2,6,6,3.86309276231508
"1000",2018,"jun","sexta","night_pm",171,5.14166355650266,2,6,6,4.79910824365454
"1001",2018,"jun","sábado","night_am",81,4.39444915467244,2,6,7,3.49416519395752
"1002",2018,"jun","sábado","pre_morning",50,3.91202300542815,2,6,7,3.04098224102668
"1003",2018,"jun","sábado","morning",47,3.85014760171006,2,6,7,3.23516709604861
"1004",2018,"jun","sábado","day_am",38,3.63758615972639,2,6,7,3.91260238232658
"1005",2018,"jun","sábado","day_pm",46,3.8286413964891,2,6,7,4.01357273532417
"1006",2018,"jun","sábado","pre_night",32,3.46573590279973,2,6,7,3.35738619668617
"1007",2018,"jun","sábado","night",65,4.17438726989564,2,6,7,3.89054823280069
"1008",2018,"jun","sábado","night_pm",157,5.05624580534831,2,6,7,4.82656371414016
"1009",2018,"jul","domingo","night_am",41,3.71357206670431,2,7,1,3.33452757954258
"1010",2018,"jul","domingo","pre_morning",32,3.46573590279973,2,7,1,2.88134462661174
"1011",2018,"jul","domingo","morning",43,3.76120011569356,2,7,1,3.07552948163367
"1012",2018,"jul","domingo","day_am",38,3.63758615972639,2,7,1,3.75296476791164
"1013",2018,"jul","domingo","day_pm",56,4.02535169073515,2,7,1,3.85393512090923
"1014",2018,"jul","domingo","pre_night",55,4.00733318523247,2,7,1,3.19774858227123
"1015",2018,"jul","domingo","night",58,4.06044301054642,2,7,1,3.73091061838575
"1016",2018,"jul","domingo","night_pm",94,4.54329478227,2,7,1,4.66692609972522
"1017",2018,"jul","segunda","night_am",33,3.49650756146648,2,7,2,3.36198305002819
"1018",2018,"jul","segunda","pre_morning",19,2.94443897916644,2,7,2,2.90880009709735
"1019",2018,"jul","segunda","morning",27,3.29583686600433,2,7,2,3.10298495211929
"1020",2018,"jul","segunda","day_am",36,3.58351893845611,2,7,2,3.78042023839725
"1021",2018,"jul","segunda","day_pm",36,3.58351893845611,2,7,2,3.88139059139484
"1022",2018,"jul","segunda","pre_night",42,3.73766961828337,2,7,2,3.22520405275684
"1023",2018,"jul","segunda","night",45,3.80666248977032,2,7,2,3.75836608887137
"1024",2018,"jul","segunda","night_pm",131,4.87519732320115,2,7,2,4.69438157021083
"1025",2018,"jul","terça","night_am",10,2.30258509299405,2,7,3,3.3894385205138
"1026",2018,"jul","terça","pre_morning",19,2.94443897916644,2,7,3,2.93625556758296
"1027",2018,"jul","terça","morning",37,3.61091791264422,2,7,3,3.1304404226049
"1028",2018,"jul","terça","day_am",67,4.20469261939097,2,7,3,3.80787570888287
"1029",2018,"jul","terça","day_pm",69,4.23410650459726,2,7,3,3.90884606188046
"1030",2018,"jul","terça","pre_night",29,3.36729582998647,2,7,3,3.25265952324246
"1031",2018,"jul","terça","night",80,4.38202663467388,2,7,3,3.78582155935698
"1032",2018,"jul","terça","night_pm",157,5.05624580534831,2,7,3,4.72183704069644
"1033",2018,"jul","quarta","night_am",34,3.52636052461616,2,7,4,3.41689399099942
"1034",2018,"jul","quarta","pre_morning",18,2.89037175789616,2,7,4,2.96371103806857
"1035",2018,"jul","quarta","morning",27,3.29583686600433,2,7,4,3.15789589309051
"1036",2018,"jul","quarta","day_am",67,4.20469261939097,2,7,4,3.83533117936848
"1037",2018,"jul","quarta","day_pm",54,3.98898404656427,2,7,4,3.93630153236607
"1038",2018,"jul","quarta","pre_night",15,2.70805020110221,2,7,4,3.28011499372807
"1039",2018,"jul","quarta","night",66,4.18965474202643,2,7,4,3.81327702984259
"1040",2018,"jul","quarta","night_pm",125,4.8283137373023,2,7,4,4.74929251118205
"1041",2018,"jul","quinta","night_am",22,3.09104245335832,2,7,5,3.44434946148503
"1042",2018,"jul","quinta","pre_morning",32,3.46573590279973,2,7,5,2.99116650855419
"1043",2018,"jul","quinta","morning",23,3.13549421592915,2,7,5,3.18535136357612
"1044",2018,"jul","quinta","day_am",61,4.11087386417331,2,7,5,3.86278664985409
"1045",2018,"jul","quinta","day_pm",26,3.25809653802148,2,7,5,3.96375700285168
"1046",2018,"jul","quinta","pre_night",23,3.13549421592915,2,7,5,3.30757046421368
"1047",2018,"jul","quinta","night",73,4.29045944114839,2,7,5,3.8407325003282
"1048",2018,"jul","quinta","night_pm",121,4.79579054559674,2,7,5,4.77674798166767
"1049",2018,"jul","sexta","night_am",37,3.61091791264422,2,7,6,3.47180493197064
"1050",2018,"jul","sexta","pre_morning",16,2.77258872223978,2,7,6,3.0186219790398
"1051",2018,"jul","sexta","morning",47,3.85014760171006,2,7,6,3.21280683406173
"1052",2018,"jul","sexta","day_am",66,4.18965474202643,2,7,6,3.8902421203397
"1053",2018,"jul","sexta","day_pm",58,4.06044301054642,2,7,6,3.99121247333729
"1054",2018,"jul","sexta","pre_night",34,3.52636052461616,2,7,6,3.33502593469929
"1055",2018,"jul","sexta","night",55,4.00733318523247,2,7,6,3.86818797081381
"1056",2018,"jul","sexta","night_pm",146,4.98360662170834,2,7,6,4.80420345215328
"1057",2018,"jul","sábado","night_am",44,3.78418963391826,2,7,7,3.49926040245625
"1058",2018,"jul","sábado","pre_morning",42,3.73766961828337,2,7,7,3.04607744952541
"1059",2018,"jul","sábado","morning",31,3.43398720448515,2,7,7,3.24026230454734
"1060",2018,"jul","sábado","day_am",27,3.29583686600433,2,7,7,3.91769759082531
"1061",2018,"jul","sábado","day_pm",40,3.68887945411394,2,7,7,4.0186679438229
"1062",2018,"jul","sábado","pre_night",36,3.58351893845611,2,7,7,3.3624814051849
"1063",2018,"jul","sábado","night",58,4.06044301054642,2,7,7,3.89564344129943
"1064",2018,"jul","sábado","night_pm",111,4.70953020131233,2,7,7,4.83165892263889
"1065",2018,"ago","domingo","night_am",61,4.11087386417331,2,8,1,3.33962278804131
"1066",2018,"ago","domingo","pre_morning",12,2.484906649788,2,8,1,2.88643983511047
"1067",2018,"ago","domingo","morning",26,3.25809653802148,2,8,1,3.08062469013241
"1068",2018,"ago","domingo","day_am",25,3.2188758248682,2,8,1,3.75805997641038
"1069",2018,"ago","domingo","day_pm",55,4.00733318523247,2,8,1,3.85903032940797
"1070",2018,"ago","domingo","pre_night",40,3.68887945411394,2,8,1,3.20284379076997
"1071",2018,"ago","domingo","night",49,3.89182029811063,2,8,1,3.73600582688449
"1072",2018,"ago","domingo","night_pm",84,4.43081679884331,2,8,1,4.67202130822395
"1073",2018,"ago","segunda","night_am",29,3.36729582998647,2,8,2,3.36707825852692
"1074",2018,"ago","segunda","pre_morning",19,2.94443897916644,2,8,2,2.91389530559608
"1075",2018,"ago","segunda","morning",12,2.484906649788,2,8,2,3.10808016061802
"1076",2018,"ago","segunda","day_am",32,3.46573590279973,2,8,2,3.78551544689599
"1077",2018,"ago","segunda","day_pm",41,3.71357206670431,2,8,2,3.88648579989358
"1078",2018,"ago","segunda","pre_night",13,2.56494935746154,2,8,2,3.23029926125558
"1079",2018,"ago","segunda","night",56,4.02535169073515,2,8,2,3.7634612973701
"1080",2018,"ago","segunda","night_pm",64,4.15888308335967,2,8,2,4.69947677870956
"1081",2018,"ago","terça","night_am",11,2.39789527279837,2,8,3,3.39453372901254
"1082",2018,"ago","terça","pre_morning",15,2.70805020110221,2,8,3,2.94135077608169
"1083",2018,"ago","terça","morning",23,3.13549421592915,2,8,3,3.13553563110363
"1084",2018,"ago","terça","day_am",42,3.73766961828337,2,8,3,3.8129709173816
"1085",2018,"ago","terça","day_pm",59,4.07753744390572,2,8,3,3.91394127037919
"1086",2018,"ago","terça","pre_night",37,3.61091791264422,2,8,3,3.25775473174119
"1087",2018,"ago","terça","night",66,4.18965474202643,2,8,3,3.79091676785571
"1088",2018,"ago","terça","night_pm",118,4.77068462446567,2,8,3,4.72693224919517
"1089",2018,"ago","quarta","night_am",16,2.77258872223978,2,8,4,3.42198919949815
"1090",2018,"ago","quarta","pre_morning",45,3.80666248977032,2,8,4,2.96880624656731
"1091",2018,"ago","quarta","morning",46,3.8286413964891,2,8,4,3.16299110158924
"1092",2018,"ago","quarta","day_am",64,4.15888308335967,2,8,4,3.84042638786721
"1093",2018,"ago","quarta","day_pm",55,4.00733318523247,2,8,4,3.9413967408648
"1094",2018,"ago","quarta","pre_night",33,3.49650756146648,2,8,4,3.2852102022268
"1095",2018,"ago","quarta","night",74,4.30406509320417,2,8,4,3.81837223834132
"1096",2018,"ago","quarta","night_pm",170,5.13579843705026,2,8,4,4.75438771968079
"1097",2018,"ago","quinta","night_am",25,3.2188758248682,2,8,5,3.44944466998376
"1098",2018,"ago","quinta","pre_morning",28,3.3322045101752,2,8,5,2.99626171705292
"1099",2018,"ago","quinta","morning",25,3.2188758248682,2,8,5,3.19044657207485
"1100",2018,"ago","quinta","day_am",51,3.93182563272433,2,8,5,3.86788185835282
"1101",2018,"ago","quinta","day_pm",57,4.04305126783455,2,8,5,3.96885221135041
"1102",2018,"ago","quinta","pre_night",35,3.55534806148941,2,8,5,3.31266567271241
"1103",2018,"ago","quinta","night",72,4.27666611901606,2,8,5,3.84582770882693
"1104",2018,"ago","quinta","night_pm",195,5.27299955856375,2,8,5,4.7818431901664
"1105",2018,"ago","sexta","night_am",18,2.89037175789616,2,8,6,3.47690014046937
"1106",2018,"ago","sexta","pre_morning",17,2.83321334405622,2,8,6,3.02371718753853
"1107",2018,"ago","sexta","morning",41,3.71357206670431,2,8,6,3.21790204256046
"1108",2018,"ago","sexta","day_am",54,3.98898404656427,2,8,6,3.89533732883843
"1109",2018,"ago","sexta","day_pm",81,4.39444915467244,2,8,6,3.99630768183602
"1110",2018,"ago","sexta","pre_night",31,3.43398720448515,2,8,6,3.34012114319802
"1111",2018,"ago","sexta","night",85,4.44265125649032,2,8,6,3.87328317931255
"1112",2018,"ago","sexta","night_pm",214,5.36597601502185,2,8,6,4.80929866065201
"1113",2018,"ago","sábado","night_am",45,3.80666248977032,2,8,7,3.50435561095498
"1114",2018,"ago","sábado","pre_morning",14,2.63905732961526,2,8,7,3.05117265802414
"1115",2018,"ago","sábado","morning",19,2.94443897916644,2,8,7,3.24535751304608
"1116",2018,"ago","sábado","day_am",35,3.55534806148941,2,8,7,3.92279279932405
"1117",2018,"ago","sábado","day_pm",58,4.06044301054642,2,8,7,4.02376315232164
"1118",2018,"ago","sábado","pre_night",16,2.77258872223978,2,8,7,3.36757661368364
"1119",2018,"ago","sábado","night",54,3.98898404656427,2,8,7,3.90073864979816
"1120",2018,"ago","sábado","night_pm",131,4.87519732320115,2,8,7,4.83675413113762
"1121",2018,"set","domingo","night_am",53,3.97029191355212,2,9,1,3.34471799654005
"1122",2018,"set","domingo","pre_morning",20,2.99573227355399,2,9,1,2.8915350436092
"1123",2018,"set","domingo","morning",20,2.99573227355399,2,9,1,3.08571989863114
"1124",2018,"set","domingo","day_am",41,3.71357206670431,2,9,1,3.76315518490911
"1125",2018,"set","domingo","day_pm",125,4.8283137373023,2,9,1,3.8641255379067
"1126",2018,"set","domingo","pre_night",81,4.39444915467244,2,9,1,3.2079389992687
"1127",2018,"set","domingo","night",77,4.34380542185368,2,9,1,3.74110103538322
"1128",2018,"set","domingo","night_pm",115,4.74493212836325,2,9,1,4.67711651672268
"1129",2018,"set","segunda","night_am",29,3.36729582998647,2,9,2,3.37217346702566
"1130",2018,"set","segunda","pre_morning",13,2.56494935746154,2,9,2,2.91899051409482
"1131",2018,"set","segunda","morning",13,2.56494935746154,2,9,2,3.11317536911675
"1132",2018,"set","segunda","day_am",27,3.29583686600433,2,9,2,3.79061065539472
"1133",2018,"set","segunda","day_pm",27,3.29583686600433,2,9,2,3.89158100839231
"1134",2018,"set","segunda","pre_night",19,2.94443897916644,2,9,2,3.23539446975431
"1135",2018,"set","segunda","night",39,3.66356164612965,2,9,2,3.76855650586883
"1136",2018,"set","segunda","night_pm",102,4.62497281328427,2,9,2,4.70457198720829
"1137",2018,"set","terça","night_am",11,2.39789527279837,2,9,3,3.39962893751127
"1138",2018,"set","terça","pre_morning",14,2.63905732961526,2,9,3,2.94644598458043
"1139",2018,"set","terça","morning",33,3.49650756146648,2,9,3,3.14063083960236
"1140",2018,"set","terça","day_am",61,4.11087386417331,2,9,3,3.81806612588033
"1141",2018,"set","terça","day_pm",42,3.73766961828337,2,9,3,3.91903647887792
"1142",2018,"set","terça","pre_night",24,3.17805383034795,2,9,3,3.26284994023992
"1143",2018,"set","terça","night",60,4.0943445622221,2,9,3,3.79601197635444
"1144",2018,"set","terça","night_pm",147,4.99043258677874,2,9,3,4.73202745769391
"1145",2018,"set","quarta","night_am",13,2.56494935746154,2,9,4,3.42708440799688
"1146",2018,"set","quarta","pre_morning",5,1.6094379124341,2,9,4,2.97390145506604
"1147",2018,"set","quarta","morning",27,3.29583686600433,2,9,4,3.16808631008797
"1148",2018,"set","quarta","day_am",42,3.73766961828337,2,9,4,3.84552159636594
"1149",2018,"set","quarta","day_pm",52,3.95124371858143,2,9,4,3.94649194936353
"1150",2018,"set","quarta","pre_night",19,2.94443897916644,2,9,4,3.29030541072553
"1151",2018,"set","quarta","night",62,4.12713438504509,2,9,4,3.82346744684006
"1152",2018,"set","quarta","night_pm",116,4.75359019110636,2,9,4,4.75948292817952
"1153",2018,"set","quinta","night_am",24,3.17805383034795,2,9,5,3.45453987848249
"1154",2018,"set","quinta","pre_morning",24,3.17805383034795,2,9,5,3.00135692555165
"1155",2018,"set","quinta","morning",31,3.43398720448515,2,9,5,3.19554178057359
"1156",2018,"set","quinta","day_am",44,3.78418963391826,2,9,5,3.87297706685155
"1157",2018,"set","quinta","day_pm",40,3.68887945411394,2,9,5,3.97394741984914
"1158",2018,"set","quinta","pre_night",15,2.70805020110221,2,9,5,3.31776088121114
"1159",2018,"set","quinta","night",81,4.39444915467244,2,9,5,3.85092291732567
"1160",2018,"set","quinta","night_pm",128,4.85203026391962,2,9,5,4.78693839866513
"1161",2018,"set","sexta","night_am",42,3.73766961828337,2,9,6,3.4819953489681
"1162",2018,"set","sexta","pre_morning",21,3.04452243772342,2,9,6,3.02881239603726
"1163",2018,"set","sexta","morning",26,3.25809653802148,2,9,6,3.2229972510592
"1164",2018,"set","sexta","day_am",50,3.91202300542815,2,9,6,3.90043253733717
"1165",2018,"set","sexta","day_pm",35,3.55534806148941,2,9,6,4.00140289033476
"1166",2018,"set","sexta","pre_night",55,4.00733318523247,2,9,6,3.34521635169676
"1167",2018,"set","sexta","night",59,4.07753744390572,2,9,6,3.87837838781128
"1168",2018,"set","sexta","night_pm",147,4.99043258677874,2,9,6,4.81439386915074
"1169",2018,"set","sábado","night_am",82,4.40671924726425,2,9,7,3.50945081945372
"1170",2018,"set","sábado","pre_morning",47,3.85014760171006,2,9,7,3.05626786652287
"1171",2018,"set","sábado","morning",23,3.13549421592915,2,9,7,3.25045272154481
"1172",2018,"set","sábado","day_am",48,3.87120101090789,2,9,7,3.92788800782278
"1173",2018,"set","sábado","day_pm",60,4.0943445622221,2,9,7,4.02885836082037
"1174",2018,"set","sábado","pre_night",40,3.68887945411394,2,9,7,3.37267182218237
"1175",2018,"set","sábado","night",65,4.17438726989564,2,9,7,3.90583385829689
"1176",2018,"set","sábado","night_pm",170,5.13579843705026,2,9,7,4.84184933963635
"1177",2018,"out","domingo","night_am",51,3.93182563272433,2,10,1,3.34981320503878
"1178",2018,"out","domingo","pre_morning",48,3.87120101090789,2,10,1,2.89663025210794
"1179",2018,"out","domingo","morning",28,3.3322045101752,2,10,1,3.09081510712987
"1180",2018,"out","domingo","day_am",42,3.73766961828337,2,10,1,3.76825039340784
"1181",2018,"out","domingo","day_pm",86,4.45434729625351,2,10,1,3.86922074640543
"1182",2018,"out","domingo","pre_night",69,4.23410650459726,2,10,1,3.21303420776743
"1183",2018,"out","domingo","night",67,4.20469261939097,2,10,1,3.74619624388195
"1184",2018,"out","domingo","night_pm",112,4.71849887129509,2,10,1,4.68221172522142
"1185",2018,"out","segunda","night_am",47,3.85014760171006,2,10,2,3.37726867552439
"1186",2018,"out","segunda","pre_morning",27,3.29583686600433,2,10,2,2.92408572259355
"1187",2018,"out","segunda","morning",32,3.46573590279973,2,10,2,3.11827057761548
"1188",2018,"out","segunda","day_am",49,3.89182029811063,2,10,2,3.79570586389345
"1189",2018,"out","segunda","day_pm",48,3.87120101090789,2,10,2,3.89667621689104
"1190",2018,"out","segunda","pre_night",44,3.78418963391826,2,10,2,3.24048967825304
"1191",2018,"out","segunda","night",65,4.17438726989564,2,10,2,3.77365171436756
"1192",2018,"out","segunda","night_pm",137,4.91998092582813,2,10,2,4.70966719570703
"1193",2018,"out","terça","night_am",29,3.36729582998647,2,10,3,3.40472414601
"1194",2018,"out","terça","pre_morning",12,2.484906649788,2,10,3,2.95154119307916
"1195",2018,"out","terça","morning",24,3.17805383034795,2,10,3,3.14572604810109
"1196",2018,"out","terça","day_am",79,4.36944785246702,2,10,3,3.82316133437906
"1197",2018,"out","terça","day_pm",57,4.04305126783455,2,10,3,3.92413168737665
"1198",2018,"out","terça","pre_night",40,3.68887945411394,2,10,3,3.26794514873865
"1199",2018,"out","terça","night",75,4.31748811353631,2,10,3,3.80110718485318
"1200",2018,"out","terça","night_pm",183,5.20948615284142,2,10,3,4.73712266619264
"1201",2018,"out","quarta","night_am",28,3.3322045101752,2,10,4,3.43217961649561
"1202",2018,"out","quarta","pre_morning",20,2.99573227355399,2,10,4,2.97899666356477
"1203",2018,"out","quarta","morning",23,3.13549421592915,2,10,4,3.17318151858671
"1204",2018,"out","quarta","day_am",75,4.31748811353631,2,10,4,3.85061680486467
"1205",2018,"out","quarta","day_pm",67,4.20469261939097,2,10,4,3.95158715786227
"1206",2018,"out","quarta","pre_night",33,3.49650756146648,2,10,4,3.29540061922427
"1207",2018,"out","quarta","night",96,4.56434819146784,2,10,4,3.82856265533879
"1208",2018,"out","quarta","night_pm",186,5.2257466737132,2,10,4,4.76457813667825
"1209",2018,"out","quinta","night_am",29,3.36729582998647,2,10,5,3.45963508698122
"1210",2018,"out","quinta","pre_morning",22,3.09104245335832,2,10,5,3.00645213405038
"1211",2018,"out","quinta","morning",19,2.94443897916644,2,10,5,3.20063698907232
"1212",2018,"out","quinta","day_am",63,4.14313472639153,2,10,5,3.87807227535029
"1213",2018,"out","quinta","day_pm",60,4.0943445622221,2,10,5,3.97904262834788
"1214",2018,"out","quinta","pre_night",15,2.70805020110221,2,10,5,3.32285608970988
"1215",2018,"out","quinta","night",60,4.0943445622221,2,10,5,3.8560181258244
"1216",2018,"out","quinta","night_pm",159,5.06890420222023,2,10,5,4.79203360716386
"1217",2018,"out","sexta","night_am",37,3.61091791264422,2,10,6,3.48709055746684
"1218",2018,"out","sexta","pre_morning",33,3.49650756146648,2,10,6,3.03390760453599
"1219",2018,"out","sexta","morning",29,3.36729582998647,2,10,6,3.22809245955793
"1220",2018,"out","sexta","day_am",46,3.8286413964891,2,10,6,3.9055277458359
"1221",2018,"out","sexta","day_pm",59,4.07753744390572,2,10,6,4.00649809883349
"1222",2018,"out","sexta","pre_night",19,2.94443897916644,2,10,6,3.35031156019549
"1223",2018,"out","sexta","night",72,4.27666611901606,2,10,6,3.88347359631001
"1224",2018,"out","sexta","night_pm",173,5.15329159449778,2,10,6,4.81948907764947
"1225",2018,"out","sábado","night_am",54,3.98898404656427,2,10,7,3.51454602795245
"1226",2018,"out","sábado","pre_morning",20,2.99573227355399,2,10,7,3.06136307502161
"1227",2018,"out","sábado","morning",23,3.13549421592915,2,10,7,3.25554793004354
"1228",2018,"out","sábado","day_am",45,3.80666248977032,2,10,7,3.93298321632151
"1229",2018,"out","sábado","day_pm",49,3.89182029811063,2,10,7,4.0339535693191
"1230",2018,"out","sábado","pre_night",20,2.99573227355399,2,10,7,3.3777670306811
"1231",2018,"out","sábado","night",59,4.07753744390572,2,10,7,3.91092906679562
"1232",2018,"out","sábado","night_pm",195,5.27299955856375,2,10,7,4.84694454813509
"1233",2018,"nov","domingo","night_am",61,4.11087386417331,2,11,1,3.35490841353751
"1234",2018,"nov","domingo","pre_morning",41,3.71357206670431,2,11,1,2.90172546060667
"1235",2018,"nov","domingo","morning",28,3.3322045101752,2,11,1,3.0959103156286
"1236",2018,"nov","domingo","day_am",19,2.94443897916644,2,11,1,3.77334560190657
"1237",2018,"nov","domingo","day_pm",31,3.43398720448515,2,11,1,3.87431595490416
"1238",2018,"nov","domingo","pre_night",55,4.00733318523247,2,11,1,3.21812941626616
"1239",2018,"nov","domingo","night",60,4.0943445622221,2,11,1,3.75129145238068
"1240",2018,"nov","domingo","night_pm",104,4.64439089914137,2,11,1,4.68730693372015
"1241",2018,"nov","segunda","night_am",55,4.00733318523247,2,11,2,3.38236388402312
"1242",2018,"nov","segunda","pre_morning",34,3.52636052461616,2,11,2,2.92918093109228
"1243",2018,"nov","segunda","morning",16,2.77258872223978,2,11,2,3.12336578611421
